Year,week,Temperature,Relative Temperature,Wind,Rel. humidity,Dew Point,Pressure,Daily minimum temperature,Daily maximum temperature,Clear,FogRain,FogSnowfall,FogSnowfallRain,FogThunderstormRain,HailFogThunderstormRain,Rain,Snowfall,SnowfallRain,Thunderstorm,ThunderstormRain,ThunderstormSnowfallRain
2013,22,19.238888888888887,19.17222222222222,9.994444444444444,0.7117777777777778,13.244444444444444,1009.5,15.428571428571429,23.142857142857142,3,0,0,0,0,0,4,0,0,0,0,0
2013,23,22.07017543859649,22.13450292397661,7.83625730994152,0.6547953216374269,14.7953216374269,1012.2163742690059,17.428571428571427,27.857142857142858,7,0,0,0,0,0,0,0,0,0,0,0
2013,24,23.397727272727273,23.380681818181817,8.954545454545455,0.6433522727272728,15.443181818181818,1009.3636363636364,19.428571428571427,28.0,4,0,0,0,0,0,3,0,0,0,0,0
2013,25,23.108695652173914,23.41304347826087,7.038043478260869,0.7464130434782609,18.065217391304348,1003.1467391304348,20.0,28.0,3,1,0,0,0,0,3,0,0,0,0,0
2013,26,23.8,24.005714285714287,8.062857142857142,0.6824,17.245714285714286,1005.8571428571429,20.142857142857142,29.142857142857142,6,0,0,0,0,0,1,0,0,0,0,0
2013,27,24.885416666666668,25.729166666666668,11.942708333333334,0.7511458333333333,19.890625,1002.2083333333334,21.714285714285715,29.142857142857142,4,1,0,0,0,0,0,0,0,0,2,0
2013,28,24.36986301369863,25.474885844748858,14.178082191780822,0.8608219178082193,21.84931506849315,1007.3196347031964,23.428571428571427,26.142857142857142,1,0,0,0,0,0,3,0,0,0,3,0
2013,29,26.01675977653631,27.748603351955307,15.58659217877095,0.7945810055865922,22.039106145251395,1008.8826815642458,24.142857142857142,28.428571428571427,1,0,0,0,0,0,3,0,0,0,3,0
2013,30,25.801980198019802,27.396039603960396,13.366336633663366,0.7946534653465347,21.792079207920793,1003.7871287128713,23.285714285714285,29.142857142857142,2,0,0,0,0,0,3,0,0,0,2,0
2013,31,26.691891891891892,28.994594594594595,10.475675675675676,0.784972972972973,22.486486486486488,1004.1837837837838,25.0,29.714285714285715,3,1,0,0,0,0,3,0,0,0,0,0
2013,32,28.106382978723403,32.452127659574465,11.914893617021276,0.7951595744680852,24.127659574468087,1004.8989361702128,25.857142857142858,31.285714285714285,4,0,0,0,1,0,1,0,0,0,1,0
2013,33,28.411428571428573,31.81142857142857,10.0,0.7468571428571428,23.228571428571428,1008.7485714285714,25.857142857142858,32.285714285714285,6,0,0,0,0,0,0,0,0,0,1,0
2013,34,27.1,29.0,8.083333333333334,0.722111111111111,21.272222222222222,1006.8055555555555,22.714285714285715,31.285714285714285,4,0,0,0,0,0,2,0,0,0,1,0
2013,35,25.134078212290504,25.83240223463687,10.279329608938548,0.7096648044692737,19.100558659217878,1003.9217877094972,21.142857142857142,29.285714285714285,5,0,0,0,0,0,0,0,0,0,2,0
2013,36,21.160714285714285,21.113095238095237,9.880952380952381,0.6049404761904762,12.607142857142858,1014.7738095238095,16.285714285714285,26.0,6,0,0,0,0,0,1,0,0,0,0,0
2013,37,21.954128440366972,22.1697247706422,7.334862385321101,0.8055504587155963,18.26605504587156,1013.316513761468,19.857142857142858,25.571428571428573,2,0,0,0,0,0,2,0,0,0,3,0
2013,38,22.38150289017341,22.410404624277458,7.404624277456647,0.6683815028901734,15.179190751445086,1015.364161849711,17.714285714285715,28.142857142857142,6,0,0,0,0,0,1,0,0,0,0,0
2013,39,19.77906976744186,19.75581395348837,10.186046511627907,0.6275,11.825581395348838,1015.2325581395348,15.428571428571429,24.142857142857142,4,0,0,0,0,0,3,0,0,0,0,0
2013,40,17.994082840236686,17.85207100591716,8.49112426035503,0.6702366863905325,10.928994082840237,1017.1242603550296,12.571428571428571,24.0,5,0,0,0,0,0,2,0,0,0,0,0
2013,41,19.157894736842106,19.146198830409357,10.865497076023392,0.6776023391812865,12.52046783625731,1016.3099415204679,14.142857142857142,24.142857142857142,3,0,0,0,0,0,3,0,0,0,1,0
2013,42,13.040229885057471,12.71264367816092,7.977011494252873,0.6848850574712644,6.586206896551724,1023.028735632184,7.714285714285714,19.0,5,0,0,0,0,0,2,0,0,0,0,0
2013,43,12.471337579617835,11.86624203821656,9.394904458598726,0.5989171974522293,4.076433121019108,1019.7898089171974,6.0,19.0,7,0,0,0,0,0,0,0,0,0,0,0
2013,44,10.505813953488373,10.273255813953488,5.854651162790698,0.710639534883721,4.819767441860465,1024.0813953488373,5.714285714285714,16.0,4,1,0,0,0,0,2,0,0,0,0,0
2013,45,10.437837837837838,10.12972972972973,7.967567567567568,0.7147567567567567,4.8108108108108105,1022.0540540540541,5.285714285714286,15.571428571428571,5,0,0,0,0,0,2,0,0,0,0,0
2013,46,5.093406593406593,3.3736263736263736,9.89010989010989,0.5858241758241759,-3.302197802197802,1020.3681318681319,0.5714285714285714,9.857142857142858,5,0,0,0,0,0,1,0,0,0,1,0
2013,47,2.7158469945355193,0.32786885245901637,11.584699453551913,0.6083060109289617,-4.704918032786885,1019.655737704918,-2.0,7.714285714285714,5,0,0,0,0,0,0,2,0,0,0,0
2013,48,2.3956043956043955,-0.2857142857142857,13.368131868131869,0.6491208791208791,-3.8846153846153846,1015.3461538461538,-1.5714285714285714,5.857142857142857,3,0,0,0,0,0,3,0,0,0,1,0
2013,49,3.4771573604060912,2.3197969543147208,6.096446700507614,0.727766497461929,-1.5126903553299493,1020.5126903553299,-1.5714285714285714,8.571428571428571,6,0,0,0,0,0,1,0,0,0,0,0
2013,50,-1.460093896713615,-4.234741784037559,9.906103286384976,0.7318309859154929,-5.896713615023474,1017.6713615023474,-6.142857142857143,1.2857142857142858,2,1,0,0,0,0,1,2,0,0,0,1
2013,51,-3.853932584269663,-6.904494382022472,8.825842696629213,0.6435393258426966,-9.92134831460674,1025.8426966292134,-7.571428571428571,0.14285714285714285,5,0,0,0,0,0,0,2,0,0,0,0
2013,52,-3.5113636363636362,-5.948863636363637,7.943181818181818,0.6403409090909091,-9.721590909090908,1025.5511363636363,-8.166666666666666,0.6666666666666666,5,0,0,0,0,0,0,1,0,0,0,0
2014,1,0.5058139534883721,-1.9651162790697674,9.63953488372093,0.5868023255813953,-7.3023255813953485,1017.2674418604652,-5.0,6.0,4,0,0,0,0,0,0,0,0,0,0,0
2014,2,-2.191011235955056,-4.696629213483146,8.92134831460674,0.545561797752809,-11.123595505617978,1026.9606741573034,-6.714285714285714,2.142857142857143,6,0,0,0,0,0,1,0,0,0,0,0
2014,3,-3.5885714285714285,-6.12,8.605714285714285,0.5099428571428571,-13.4,1029.9657142857143,-9.428571428571429,1.2857142857142858,6,0,0,0,0,0,0,1,0,0,0,0
2014,4,-1.1185567010309279,-3.634020618556701,8.742268041237113,0.6538659793814433,-7.180412371134021,1023.2577319587629,-5.714285714285714,3.0,2,0,0,0,0,0,2,3,0,0,0,0
2014,5,0.5806451612903226,-1.575268817204301,8.290322580645162,0.5766129032258065,-7.913978494623656,1021.3763440860215,-4.857142857142857,5.142857142857143,3,2,0,0,0,0,2,0,0,0,0,0
2014,6,-1.5635359116022098,-5.458563535911602,12.917127071823204,0.5272375690607736,-11.165745856353592,1020.3977900552486,-5.285714285714286,1.2857142857142858,4,1,0,0,0,0,0,2,0,0,0,0
2014,7,-0.22023809523809523,-3.0833333333333335,9.398809523809524,0.5823809523809524,-8.136904761904763,1026.732142857143,-4.428571428571429,4.714285714285714,5,0,0,0,0,0,0,2,0,0,0,0
2014,8,1.064327485380117,-0.7719298245614035,7.649122807017544,0.5773684210526316,-7.1988304093567255,1028.2690058479532,-3.5714285714285716,5.857142857142857,7,0,0,0,0,0,0,0,0,0,0,0
2014,9,3.648936170212766,2.5691489361702127,6.75,0.6552659574468085,-2.984042553191489,1025.2712765957447,-1.0,11.0,7,0,0,0,0,0,0,0,0,0,0,0
2014,10,2.0236686390532546,-0.6804733727810651,12.224852071005918,0.43911242603550293,-10.319526627218934,1025.1242603550295,-3.142857142857143,7.285714285714286,6,0,0,0,0,0,0,0,1,0,0,0
2014,11,3.4915254237288136,1.0451977401129944,11.853107344632768,0.5638418079096045,-5.372881355932203,1020.3728813559322,-0.8571428571428571,8.714285714285714,5,0,0,0,0,0,2,0,0,0,0,0
2014,12,8.627118644067796,7.406779661016949,12.864406779661017,0.6063841807909605,0.5310734463276836,1017.7344632768362,3.0,14.857142857142858,5,1,0,0,0,0,1,0,0,0,0,0
2014,13,12.091891891891892,11.610810810810811,10.362162162162162,0.6281081081081081,4.464864864864865,1016.4702702702702,7.857142857142857,18.142857142857142,4,0,0,0,0,0,3,0,0,0,0,0
2014,14,10.323529411764707,9.48235294117647,10.141176470588235,0.48811764705882354,-1.7470588235294118,1014.0941176470589,3.4285714285714284,16.571428571428573,5,0,0,0,0,0,2,0,0,0,0,0
2014,15,9.696629213483146,8.825842696629213,10.213483146067416,0.6569101123595505,2.752808988764045,1018.5112359550562,6.142857142857143,15.285714285714286,7,0,0,0,0,0,0,0,0,0,0,0
2014,16,13.06043956043956,12.851648351648352,8.81868131868132,0.6463186813186813,5.593406593406593,1017.0439560439561,8.428571428571429,19.714285714285715,6,0,0,0,0,0,1,0,0,0,0,0
2014,17,15.263157894736842,15.023391812865498,8.91812865497076,0.47625730994152043,2.210526315789474,1018.859649122807,8.571428571428571,22.714285714285715,6,0,0,0,0,0,1,0,0,0,0,0
2014,18,14.539772727272727,14.414772727272727,11.835227272727273,0.6349431818181818,7.107954545454546,1014.1931818181819,10.0,19.428571428571427,3,0,0,0,0,0,3,0,0,0,1,0
2014,19,13.739884393063583,13.248554913294798,12.757225433526012,0.5330057803468208,2.947976878612717,1015.5086705202312,9.285714285714286,19.714285714285715,5,0,0,0,0,0,1,0,0,0,1,0
2014,20,17.808988764044944,17.634831460674157,13.808988764044944,0.5789325842696629,8.292134831460674,1006.438202247191,12.428571428571429,23.571428571428573,5,0,0,0,0,0,2,0,0,0,0,0
2014,21,18.782122905027933,18.664804469273744,8.670391061452515,0.6216201117318435,10.53631284916201,1012.2346368715084,14.571428571428571,25.857142857142858,7,0,0,0,0,0,0,0,0,0,0,0
2014,22,21.679775280898877,21.4438202247191,10.865168539325843,0.5596629213483146,11.410112359550562,1005.5,16.428571428571427,28.142857142857142,6,0,0,0,0,0,1,0,0,0,0,0
2014,23,21.80110497237569,21.773480662983424,10.05524861878453,0.6583425414364641,14.585635359116022,1006.5469613259669,18.285714285714285,25.571428571428573,4,0,0,0,0,0,3,0,0,0,0,0
2014,24,21.020942408376964,21.026178010471206,9.293193717277488,0.7009424083769633,15.010471204188482,1006.3246073298429,17.857142857142858,26.0,4,0,0,0,0,0,0,0,0,0,3,0
2014,25,22.939226519337016,22.994475138121548,9.082872928176796,0.6813812154696133,16.38121546961326,1006.0110497237569,19.714285714285715,27.285714285714285,4,0,0,0,0,0,2,0,0,0,1,0
2014,26,22.994444444444444,23.066666666666666,8.755555555555556,0.6872777777777778,16.63888888888889,1006.0166666666667,20.0,26.857142857142858,4,0,0,0,0,0,2,0,0,0,1,0
2014,27,24.207650273224044,24.453551912568305,8.857923497267759,0.6850819672131148,17.688524590163933,1006.4371584699453,20.714285714285715,28.714285714285715,5,0,0,0,0,0,1,0,0,0,1,0
2014,28,25.741573033707866,26.382022471910112,9.101123595505618,0.6689887640449438,18.60112359550562,1002.7528089887641,22.714285714285715,29.428571428571427,4,0,0,0,0,0,2,0,0,0,1,0
2014,29,25.391061452513966,26.251396648044693,9.318435754189943,0.7087150837988827,19.463687150837988,1009.1843575418994,22.571428571428573,29.571428571428573,5,0,0,0,0,0,0,0,0,1,1,0
2014,30,24.591133004926107,25.61576354679803,13.556650246305418,0.7725615763546797,20.147783251231527,1006.5172413793103,21.714285714285715,28.0,2,0,0,0,0,0,4,0,0,0,1,0
2014,31,27.42105263157895,28.60233918128655,9.31578947368421,0.6371929824561403,19.450292397660817,1008.233918128655,24.0,32.142857142857146,5,0,0,0,0,0,2,0,0,0,0,0
2014,32,25.419354838709676,26.4247311827957,10.306451612903226,0.7190322580645162,19.440860215053764,1003.5268817204301,22.714285714285715,28.857142857142858,3,0,0,0,0,0,4,0,0,0,0,0
2014,33,23.434065934065934,23.76923076923077,8.840659340659341,0.7184615384615384,17.802197802197803,1005.7967032967033,20.428571428571427,27.428571428571427,4,0,0,0,0,0,2,0,0,0,1,0
2014,34,23.30366492146597,23.858638743455497,8.193717277486911,0.7927748691099475,19.408376963350786,1009.7539267015707,21.285714285714285,25.857142857142858,3,0,0,0,0,0,3,0,0,0,1,0
2014,35,24.386363636363637,24.664772727272727,7.659090909090909,0.6757386363636363,17.607954545454547,1012.4431818181819,20.285714285714285,29.428571428571427,4,0,0,0,0,0,2,0,0,0,1,0
2014,36,22.72,22.754285714285714,8.371428571428572,0.7086285714285715,16.702857142857145,1010.2857142857143,19.0,27.142857142857142,5,0,0,0,0,0,2,0,0,0,0,0
2014,37,22.301136363636363,22.329545454545453,7.1875,0.6555113636363636,14.738636363636363,1010.3409090909091,17.714285714285715,28.0,6,0,0,0,0,0,1,0,0,0,0,0
2014,38,20.464285714285715,20.25,7.113095238095238,0.5575,10.303571428571429,1014.9583333333334,15.428571428571429,26.142857142857142,7,0,0,0,0,0,0,0,0,0,0,0
2014,39,20.6,20.514285714285716,7.577142857142857,0.6490857142857143,12.954285714285714,1015.0228571428571,16.571428571428573,25.714285714285715,4,0,0,0,0,0,3,0,0,0,0,0
2014,40,18.206349206349206,18.16931216931217,9.037037037037036,0.7130687830687831,12.380952380952381,1014.5925925925926,13.857142857142858,22.142857142857142,4,1,0,0,0,0,2,0,0,0,0,0
2014,41,16.183908045977013,15.971264367816092,8.816091954022989,0.5924712643678162,7.057471264367816,1020.8103448275862,10.142857142857142,23.142857142857142,7,0,0,0,0,0,0,0,0,0,0,0
2014,42,14.16184971098266,13.971098265895954,9.670520231213873,0.5407514450867051,3.653179190751445,1018.6589595375723,7.857142857142857,20.857142857142858,6,0,0,0,0,0,0,0,0,0,1,0
2014,43,14.056497175141242,13.943502824858758,7.502824858757062,0.7238418079096045,8.519774011299434,1019.5084745762712,10.285714285714286,19.0,4,0,0,0,0,0,3,0,0,0,0,0
2014,44,12.241176470588234,11.882352941176471,8.235294117647058,0.5534117647058824,2.235294117647059,1021.435294117647,6.857142857142857,18.571428571428573,5,0,0,0,0,0,2,0,0,0,0,0
2014,45,10.011834319526628,9.609467455621301,9.514792899408285,0.5312426035502958,-0.21893491124260356,1020.3372781065088,4.0,15.428571428571429,7,0,0,0,0,0,0,0,0,0,0,0
2014,46,5.4,3.777142857142857,10.371428571428572,0.5106857142857143,-5.234285714285714,1021.8285714285714,-0.2857142857142857,10.428571428571429,5,0,0,0,0,0,1,1,0,0,0,0
2014,47,6.461956521739131,5.744565217391305,7.413043478260869,0.62,-1.233695652173913,1025.304347826087,2.0,11.571428571428571,4,1,0,0,0,0,2,0,0,0,0,0
2014,48,8.03225806451613,6.983870967741935,8.75268817204301,0.7116666666666667,2.5591397849462365,1019.8064516129032,3.857142857142857,13.0,5,1,0,0,0,0,1,0,0,0,0,0
2014,49,-2.185929648241206,-6.371859296482412,15.14572864321608,0.5399999999999999,-11.015075376884422,1018.9949748743719,-7.0,0.5714285714285714,3,0,0,0,0,0,0,3,1,0,0,0
2014,50,-2.8324022346368714,-5.4916201117318435,8.458100558659218,0.5237988826815643,-12.072625698324023,1026.9329608938547,-7.142857142857143,1.0,4,0,0,0,0,0,1,2,0,0,0,0
2014,51,-3.572972972972973,-7.945945945945946,14.35135135135135,0.5037297297297297,-13.367567567567567,1025.8540540540541,-8.142857142857142,-0.7142857142857143,4,0,0,0,0,0,0,1,2,0,0,0
2014,52,-3.034090909090909,-5.6647727272727275,8.426136363636363,0.529375,-11.892045454545455,1026.0568181818182,-7.285714285714286,1.8571428571428572,4,0,0,0,0,0,1,2,0,0,0,0
2015,1,-2.6666666666666665,-5.908045977011494,10.931034482758621,0.5136206896551725,-12.235632183908047,1020.7528735632184,-7.4,1.2,5,0,0,0,0,0,0,0,0,0,0,0
2015,2,-2.2758620689655173,-5.0344827586206895,9.850574712643677,0.5266666666666666,-11.850574712643677,1021.1954022988506,-7.428571428571429,2.857142857142857,6,0,0,0,0,0,1,0,0,0,0,0
2015,3,-1.2307692307692308,-4.289940828402367,10.337278106508876,0.46763313609467455,-12.08284023668639,1027.1834319526627,-6.857142857142857,4.0,6,0,0,0,0,0,0,0,1,0,0,0
2015,4,0.02185792349726776,-2.5737704918032787,9.245901639344263,0.6097814207650274,-7.0,1022.7814207650273,-4.142857142857143,4.714285714285714,6,0,0,0,0,0,0,0,1,0,0,0
2015,5,-1.9770114942528736,-5.5,10.959770114942529,0.5456321839080459,-10.620689655172415,1025.9597701149426,-7.0,1.7142857142857142,6,1,0,0,0,0,0,0,0,0,0,0
2015,6,-1.632183908045977,-3.264367816091954,6.64367816091954,0.5690229885057472,-9.977011494252874,1026.7298850574712,-7.714285714285714,5.0,7,0,0,0,0,0,0,0,0,0,0,0
2015,7,-1.977900552486188,-5.928176795580111,13.839779005524862,0.45569060773480663,-13.491712707182321,1020.110497237569,-6.285714285714286,2.7142857142857144,6,0,0,0,0,0,0,0,1,0,0,0
2015,8,3.7885714285714287,1.8628571428571428,9.537142857142857,0.6325714285714286,-3.1885714285714286,1020.3257142857143,0.42857142857142855,7.142857142857143,2,1,0,0,0,0,3,1,0,0,0,0
2015,9,1.7341040462427746,-0.8728323699421965,11.242774566473988,0.5121387283236994,-8.369942196531792,1020.9306358381502,-2.0,5.714285714285714,6,0,0,0,0,0,1,0,0,0,0,0
2015,10,1.0588235294117647,-1.7058823529411764,11.5,0.46229411764705886,-10.505882352941176,1021.1529411764706,-4.0,6.142857142857143,5,0,0,0,0,0,2,0,0,0,0,0
2015,11,1.982248520710059,-1.1124260355029585,14.928994082840237,0.3766863905325444,-12.31360946745562,1021.5621301775147,-3.142857142857143,7.857142857142857,6,0,0,0,0,0,1,0,0,0,0,0
2015,12,8.573099415204679,7.964912280701754,7.43859649122807,0.4850877192982456,-3.5321637426900585,1017.0584795321637,2.857142857142857,16.428571428571427,5,0,0,0,0,0,2,0,0,0,0,0
2015,13,5.755813953488372,4.587209302325581,9.930232558139535,0.41087209302325584,-9.244186046511627,1026.9825581395348,-1.1428571428571428,13.285714285714286,7,0,0,0,0,0,0,0,0,0,0,0
2015,14,11.907216494845361,11.551546391752577,12.43298969072165,0.6286082474226804,4.06701030927835,1011.9639175257732,7.571428571428571,17.428571428571427,4,1,0,0,0,0,1,0,0,0,1,0
2015,15,9.218934911242604,8.437869822485206,9.863905325443787,0.5009467455621301,-1.893491124260355,1021.7337278106509,4.0,14.571428571428571,6,0,0,0,0,0,1,0,0,0,0,0
2015,16,11.022857142857143,10.354285714285714,12.17142857142857,0.5085142857142857,-0.7371428571428571,1013.96,7.285714285714286,16.285714285714285,3,0,0,0,0,0,3,0,0,0,1,0
2015,17,13.53757225433526,13.265895953757225,10.433526011560694,0.48017341040462425,0.8497109826589595,1015.1098265895954,7.142857142857143,19.285714285714285,5,0,0,0,0,0,2,0,0,0,0,0
2015,18,18.063953488372093,17.843023255813954,8.94186046511628,0.5209883720930233,6.6686046511627906,1013.9127906976744,12.857142857142858,24.142857142857142,4,0,0,0,0,0,3,0,0,0,0,0
2015,19,15.55813953488372,15.406976744186046,9.912790697674419,0.5126744186046511,3.441860465116279,1011.0,9.571428571428571,20.571428571428573,6,0,0,0,0,0,1,0,0,0,0,0
2015,20,17.1864406779661,17.07909604519774,14.903954802259888,0.5507344632768362,6.994350282485875,1007.3954802259886,11.714285714285714,22.714285714285715,5,0,0,0,0,0,2,0,0,0,0,0
2015,21,17.13609467455621,16.899408284023668,10.272189349112425,0.520414201183432,5.497041420118343,1009.7100591715977,11.0,23.0,5,0,0,0,0,0,2,0,0,0,0,0
2015,22,19.96551724137931,19.57471264367816,8.32183908045977,0.48385057471264364,6.459770114942529,1008.6494252873563,13.571428571428571,27.142857142857142,5,0,0,0,0,0,2,0,0,0,0,0
2015,23,21.142857142857142,20.714285714285715,10.214285714285714,0.44279761904761905,6.940476190476191,1008.5654761904761,15.714285714285714,27.428571428571427,5,0,0,0,0,0,2,0,0,0,0,0
2015,24,22.54913294797688,22.46242774566474,10.508670520231213,0.6026011560693642,13.658959537572255,1006.2080924855492,17.714285714285715,28.857142857142858,4,0,0,0,0,0,2,0,0,0,1,0
2015,25,22.524324324324326,22.57837837837838,8.95135135135135,0.6677837837837838,15.583783783783783,1006.4594594594595,18.714285714285715,27.571428571428573,5,0,0,0,1,0,0,0,0,0,1,0
2015,26,22.75,22.772222222222222,9.95,0.6532777777777778,15.322222222222223,1006.4055555555556,18.714285714285715,28.142857142857142,5,0,0,0,0,0,2,0,0,0,0,0
2015,27,23.50561797752809,23.52247191011236,9.98876404494382,0.633820224719101,15.5561797752809,1003.314606741573,19.0,28.142857142857142,5,0,0,0,0,0,2,0,0,0,0,0
2015,28,25.450292397660817,25.859649122807017,10.116959064327485,0.5927485380116959,16.4093567251462,1011.0116959064327,21.571428571428573,30.285714285714285,5,0,0,0,0,0,2,0,0,0,0,0
2015,29,24.703296703296704,25.186813186813186,14.626373626373626,0.661923076923077,17.28021978021978,1002.1538461538462,21.714285714285715,28.285714285714285,4,0,0,0,0,0,3,0,0,0,0,0
2015,30,25.6123595505618,27.073033707865168,9.101123595505618,0.7964606741573035,21.6123595505618,1006.6123595505618,23.285714285714285,28.857142857142858,1,0,0,0,0,0,5,0,0,0,1,0
2015,31,26.977011494252874,29.482758620689655,9.666666666666666,0.7969540229885057,22.977011494252874,1007.5747126436781,24.857142857142858,30.0,3,0,0,0,0,0,2,0,0,0,2,0
2015,32,27.566666666666666,30.016666666666666,13.377777777777778,0.7441666666666666,22.35,1010.0833333333334,24.714285714285715,31.857142857142858,5,0,0,0,0,0,1,0,0,0,1,0
